appid,name,release_date,english,developer,publisher,platforms,required_age,categories,genres,steamspy_tags,achievements,positive_ratings,negative_ratings,average_playtime,median_playtime,owners,price,total_reviews,review_score,success,log_success,log_reviews,log_playtime
691020,Fog Of War - Free Edition,2018-02-22,1,Monkeys Lab.,Monkeys Lab.,windows,0,Multi-player,Violent;Gore;Action;Free to Play;Indie;Massively Multiplayer,Free to Play;World War II;Multiplayer,0,548,655,91,10,200000-500000,0.0,1203,0.455527847049044,548.0,6.3080984415095305,7.093404625868766,4.5217885770490405
691540,Space Fighter,2017-09-14,1,Roger Barton,Roger Barton,windows;mac;linux,0,Single-player;Multi-player;Shared/Split Screen;Steam Achievements;Full controller support;Steam Cloud;Stats,Action;Free to Play,Free to Play;Action;Space,21,53,34,0,0,50000-100000,0.0,87,0.6091954022988506,53.0,3.9889840465642745,4.477336814478207,0.0
691730,FPV Drone Simulator,2017-09-09,1,DreamEscape,DreamEscape,windows,0,Single-player;Multi-player;Online Multi-Player;Full controller support,Free to Play;Racing;Simulation;Early Access,Early Access;Racing;Simulation,0,104,53,95,95,50000-100000,0.0,157,0.6624203821656051,104.0,4.653960350157523,5.062595033026967,4.564348191467836
691930,MSI Electric City: Core Assault,2017-09-08,1,HyperBot Studio,MSI,windows,0,Single-player,Action;Adventure;Casual;Free to Play;Indie,Free to Play;Action;Adventure,0,45,6,0,0,20000-50000,0.0,51,0.8823529411764706,45.0,3.828641396489095,3.951243718581428,0.0
692270,Over The Moonlight,2017-09-27,1,IronEqual,IronEqual,windows,0,Single-player,Adventure;Free to Play,Free to Play;Adventure;Singleplayer,0,72,31,0,0,50000-100000,0.0,103,0.6990291262135923,72.0,4.290459441148391,4.6443908991413725,0.0
692920,XXZ,2017-09-29,1,L. Stotch,L. Stotch ,windows,0,Single-player;Steam Achievements;Steam Cloud,Sexual Content;Nudity;Casual;Free to Play;Indie;RPG,Sexual Content;Nudity;Free to Play,12,399,146,48,48,50000-100000,0.0,545,0.7321100917431193,399.0,5.991464547107982,6.302618975744905,3.8918202981106265
693330,Fake World VR,2017-08-25,1,@peoplepersonpro,@peoplepersonpro,windows,0,Single-player,Action;Adventure;Indie,Action;Adventure;Indie,0,5,0,0,0,0-20000,0.0,5,1.0,5.0,1.791759469228055,1.791759469228055,0.0
693810,Treasure At The Top,2017-09-15,1,ADB,ADB,windows,0,Single-player,Action;Adventure;Free to Play;Indie;Simulation;Strategy,Free to Play;Adventure;Simulation,0,9,5,0,0,0-20000,0.0,14,0.6428571428571429,9.0,2.302585092994046,2.70805020110221,0.0
693830,Containment Corps,2017-09-20,1,Nimbus Interactive,Nimbus Interactive,windows,0,Single-player;Multi-player;Online Multi-Player;Co-op;Online Co-op;Steam Achievements,Action;Adventure;Indie;Early Access,Early Access;Action;Adventure,7,15,3,0,0,0-20000,0.0,18,0.8333333333333334,15.0,2.772588722239781,2.9444389791664403,0.0
693990,STYLY,2017-09-28,1,"Psychic VR Lab Co., Ltd.","Psychic VR Lab Co., Ltd.",windows,0,Partial Controller Support,Design & Illustration;Early Access,Early Access;Design & Illustration;VR,0,4,0,0,0,0-20000,0.0,4,1.0,4.0,1.6094379124341005,1.6094379124341005,0.0
694130,My Free Zoo,2017-11-28,1,upjers,upjers,windows,0,Single-player;Online Co-op;Steam Trading Cards;In-App Purchases,Casual;Free to Play;Simulation,Casual;Free to Play;Simulation,20,79,98,0,0,50000-100000,0.0,177,0.4463276836158192,79.0,4.382026634673881,5.181783550292085,0.0
694180,MobileZombie,2017-10-13,1,YIMING ZHANG,YIMING ZHANG,mac,0,Single-player;Partial Controller Support,Adventure;Casual;Free to Play;Indie,Free to Play;Adventure;Indie,0,14,11,0,0,0-20000,0.0,25,0.56,14.000000000000002,2.70805020110221,3.258096538021482,0.0
694550,Audio Forager,2018-03-02,1,Cabbibo,Cabbibo,windows,0,Single-player,Casual;Free to Play;Indie;Simulation,Free to Play;Indie;Casual,0,9,0,0,0,0-20000,0.0,9,1.0,9.0,2.302585092994046,2.302585092994046,0.0
694720,notmycar,2019-04-05,1,NMC Studios,Skybound Games,windows,0,Online Multi-Player;MMO;In-App Purchases;Partial Controller Support,Action;Massively Multiplayer;Early Access,Early Access;Battle Royale;Action,0,444,584,0,0,50000-100000,0.0,1028,0.4319066147859922,444.0,6.09807428216624,6.9363427358340495,0.0
695360,Veritex,2018-03-15,1,Veritex Studios LLC,Veritex Studios LLC,windows,0,Multi-player;Online Multi-Player;Steam Achievements,Action;Adventure;Indie;RPG;Early Access,Early Access;Indie;Action,12,49,60,0,0,0-20000,0.0,109,0.4495412844036697,49.0,3.912023005428146,4.700480365792417,0.0
695720,Matchville - Match 3 Puzzle,2018-11-19,1,Creobit,8Floor,windows,0,Single-player;In-App Purchases,Adventure;Casual;Free to Play;Early Access,Early Access;Free to Play;Casual,0,21,16,0,0,0-20000,0.0,37,0.5675675675675675,21.0,3.091042453358316,3.6375861597263857,0.0
696160,Necromancer Accountant,2017-10-31,1,Artyom Laletin,Artyom Design,windows,0,Single-player;Stats,Casual;Free to Play;Indie;Simulation;Strategy,Free to Play;Simulation;Strategy,0,29,14,0,0,0-20000,0.0,43,0.6744186046511628,29.0,3.4011973816621555,3.784189633918261,0.0
696430,Progetto Ustica,2018-09-06,1,IV Productions;Game-S,IV Productions,windows;mac,0,Single-player,Indie;Simulation,Simulation;Indie,0,5,8,0,0,0-20000,0.0,13,0.3846153846153846,5.0,1.791759469228055,2.6390573296152584,0.0
696990,Fear For Freedom,2017-08-31,1,Grey Gods,Grey Gods,windows,0,Single-player,Adventure;Casual;Free to Play;Indie,Free to Play;Indie;Adventure,0,68,73,0,0,20000-50000,0.0,141,0.4822695035460992,68.0,4.23410650459726,4.955827057601261,0.0
697370,Linx Battle Arena,2018-01-29,1,Blueshift Media,Blueshift Media,windows,0,Single-player;Multi-player;Online Multi-Player;Steam Achievements;In-App Purchases;Stats;Steam Leaderboards;Steam Turn Notifications,Action;Casual;Indie,Action;Indie;Casual,27,22,11,0,0,0-20000,0.0,33,0.6666666666666666,22.0,3.1354942159291497,3.5263605246161616,0.0
697610,Idle Bouncer,2017-09-27,1,Upturn Games,Upturn Games,windows,0,Single-player;Steam Achievements;In-App Purchases;Steam Cloud;Stats,Casual;Free to Play,Free to Play;Casual;Clicker,22,149,21,0,0,200000-500000,0.0,170,0.8764705882352941,149.0,5.010635294096256,5.14166355650266,0.0
697960,Cute Monsters Battle Arena,2017-08-25,1,Play Spirit Limited,Play Spirit Limited,windows,0,Single-player;Steam Workshop;Stats,Casual;Indie;Strategy,Casual;Strategy;Indie,0,10,8,0,0,0-20000,0.0,18,0.5555555555555556,10.0,2.3978952727983707,2.9444389791664403,0.0
697970,Pyramaze: The Game,2017-09-13,1,Impawsible Games,Impawsible Games,windows,0,Single-player,Action;Casual;Free to Play;Indie,Free to Play;Action;Indie,0,16,5,0,0,0-20000,0.0,21,0.7619047619047619,16.0,2.833213344056216,3.091042453358316,0.0
698050,All Our Asias,2018-02-07,1,Sean Han Tani,Analgesic Productions,windows;mac;linux,0,Single-player;Steam Achievements;Partial Controller Support;Steam Cloud,Adventure;Indie,Indie;Adventure;Surreal,5,62,14,0,0,0-20000,0.0,76,0.8157894736842105,62.0,4.143134726391533,4.343805421853684,0.0
698740,Loot'N Shoot,2017-09-18,1,hishapes,hishapes,windows,0,Multi-player;Online Multi-Player;Steam Achievements;Steam Cloud,Sexual Content;Violent;Gore;Action;Casual;Free to Play;Indie,Action;Casual;Indie,2,66,34,0,0,0-20000,0.0,100,0.66,66.0,4.204692619390966,4.61512051684126,0.0
698780,Doki Doki Literature Club!,2017-10-06,1,Team Salvato,Team Salvato,windows;mac,0,Single-player,Casual;Free to Play;Indie,Psychological Horror;Anime;Visual Novel,0,108556,3588,162,99,2000000-5000000,0.0,112144,0.9680054216007988,108556.0,11.59503065963907,11.627547955806929,5.093750200806762
699040,Millidor,2018-03-16,0,Smart Online Games,Smart Online Games,windows,0,Multi-player;Online Multi-Player;MMO,Free to Play;Massively Multiplayer;Strategy;Early Access,Early Access;Free to Play;Massively Multiplayer,0,65,37,0,0,20000-50000,0.0,102,0.6372549019607843,65.0,4.189654742026425,4.634728988229636,0.0
699720,Timension,2017-11-03,1,Team Full Sail,Team Full Sail,windows,0,Single-player;Steam Workshop,Adventure;Strategy;Early Access,Early Access;Strategy;Adventure,0,20,2,0,0,0-20000,0.0,22,0.9090909090909092,20.0,3.044522437723423,3.1354942159291497,0.0
700030,Life is Feudal: MMO,2018-01-12,1,Bitbox Ltd.,Bitbox Ltd.,windows,0,Online Multi-Player;MMO;In-App Purchases,Action;Adventure;Massively Multiplayer;RPG;Simulation;Early Access,Early Access;Massively Multiplayer;Medieval,0,1524,2223,77,77,50000-100000,0.0,3747,0.4067253803042434,1524.0,7.329749689041512,8.228977643358313,4.356708826689592
700170,Deserving Life,2017-10-13,1,"Lukas Paul, Gabriel Mittermair",Deserving Life,windows,0,Single-player;Steam Achievements,Free to Play,Free to Play;Horror;VR,8,64,10,0,0,20000-50000,0.0,74,0.8648648648648649,64.0,4.174387269895637,4.31748811353631,0.0
700330,SCP: Secret Laboratory,2017-12-29,1,Northwood Studios,Northwood Studios,windows,0,Online Multi-Player;Steam Achievements;Steam Cloud,Action;Free to Play,Free to Play;Multiplayer;Horror,29,19534,3621,216,46,2000000-5000000,0.0,23155,0.8436190887497301,19534.0,9.87996300748917,10.050009205198895,5.37989735354046
700480,Microsoft Allegiance,2017-09-29,1,Microsoft Game Studios,ZapHop Games,windows,0,Online Multi-Player;Steam Achievements;Partial Controller Support;Steam Leaderboards,Action;Free to Play;Simulation;Strategy,Free to Play;Strategy;Simulation,20,82,26,0,0,50000-100000,0.0,108,0.7592592592592593,82.0,4.418840607796598,4.691347882229144,0.0
700570,Beyond the Void,2018-10-24,1,B2Expand,B2Expand,windows;mac,0,Multi-player;Online Multi-Player,Free to Play;Indie;Strategy,Free to Play;Strategy;Indie,34,72,41,0,0,20000-50000,0.0,113,0.6371681415929203,72.0,4.290459441148391,4.736198448394496,0.0
700590,Ghostly Horizon,2018-04-03,1,Bit Nurse,Bit Nurse,windows;mac,0,Single-player;Multi-player;Online Multi-Player;Local Multi-Player;Co-op;Online Co-op;Local Co-op;Partial Controller Support,Action;Adventure;Indie;Early Access,Early Access;Action;Adventure,0,10,2,0,0,0-20000,0.0,12,0.8333333333333334,10.0,2.3978952727983707,2.5649493574615367,0.0
701010,Gurugedara,2017-09-27,1,Osmium,Osmium,windows,0,Online Multi-Player;Cross-Platform Multiplayer,Free to Play;Massively Multiplayer,Massively Multiplayer;Free to Play;VR,0,4,1,0,0,0-20000,0.0,5,0.8,4.0,1.6094379124341005,1.791759469228055,0.0
701100,Amoreon NightClub,2017-09-06,1,Citor3 Entertainment Studio,Citor3 Entertainment Studio,windows,0,Single-player,Nudity;Free to Play;Simulation,Nudity;Free to Play;Simulation,0,32,11,0,0,0-20000,0.0,43,0.7441860465116279,32.0,3.49650756146648,3.784189633918261,0.0
701440,Phantom Jump,2017-12-08,1,Phantom Pine Studios,Phantom Pine Studios,windows,0,Single-player;Online Multi-Player;Steam Achievements;Full controller support;Steam Cloud;Steam Leaderboards,Indie,Indie;Platformer;2D,37,26,1,0,0,0-20000,0.0,27,0.9629629629629628,26.0,3.295836866004329,3.332204510175204,0.0
701900,Splat the Blob,2017-10-05,1,Simple Blue,Simple Blue,windows;mac;linux,0,Single-player;Partial Controller Support,Adventure,Adventure;3D Platformer,0,28,3,0,0,50000-100000,0.0,31,0.9032258064516128,28.0,3.367295829986474,3.4657359027997265,0.0
702160,Rocketboat - Pilot,2018-04-25,1,"Present Day Media, LLC","Present Day Media, LLC",windows;mac,0,Single-player;Full controller support,Action;Adventure;Free to Play;Indie;RPG,Free to Play;Action;Adventure,0,34,12,0,0,0-20000,0.0,46,0.7391304347826086,34.0,3.555348061489413,3.8501476017100575,0.0
702320,March of Empires,2017-12-11,1,Gameloft,Gameloft,windows,0,Online Multi-Player;Steam Achievements;In-App Purchases,Free to Play;Massively Multiplayer;RPG;Strategy,Free to Play;Strategy;RPG,87,163,135,3,3,50000-100000,0.0,298,0.5469798657718121,163.0,5.099866427824199,5.700443573390687,1.3862943611198906
702810,Shooty Skies,2018-03-06,1,Mighty Games,Mighty Games,windows;mac;linux,0,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;In-App Purchases;Steam Cloud;Stats;Steam Leaderboards,Action;Free to Play;Indie,Free to Play;Action;Indie,29,919,86,7,12,200000-500000,0.0,1005,0.9144278606965174,919.0,6.824373670043086,6.913737350659685,2.079441541679836
703030,NewTypes,2018-02-19,1,Masahiro Suzuki,Masahiro Suzuki,windows,0,Single-player,Simulation;Early Access,Early Access;Simulation,0,7,1,0,0,0-20000,0.0,8,0.875,7.0,2.079441541679836,2.19722457733622,0.0
703060,connect - Virtual Home (3D or VR),2018-12-25,1,e.com,e.com,windows,0,Partial Controller Support,Utilities,Utilities;Free to Play;Design & Illustration,0,22,13,0,0,0-20000,0.0,35,0.6285714285714286,22.0,3.1354942159291497,3.58351893845611,0.0
703090,冒险之路(Adventure Road),2017-09-08,1,WangJianWei;KuangXiang,WangJianWei,windows,0,Multi-player;Online Multi-Player;Cross-Platform Multiplayer;In-App Purchases,Free to Play;Indie;Massively Multiplayer;Strategy,Free to Play;Indie;Strategy,0,13,13,0,0,0-20000,0.0,26,0.5,13.0,2.6390573296152584,3.295836866004329,0.0
703280,Zeal,2018-09-24,1,Lycanic Studios,Lycanic Studios,windows,0,Single-player;Online Multi-Player;Online Co-op,Action;Free to Play;Indie;RPG;Strategy;Early Access,Early Access;PvP;Competitive,0,297,119,0,0,50000-100000,0.0,416,0.7139423076923077,297.0,5.697093486505405,6.0330862217988015,0.0
703430,Star Rangers VR - Free Demo,2017-09-15,1,Project Whitecard Studios Inc.;Xefier Games Inc.,Awestruck Games;EvolVR Games Ltd.,windows,0,Single-player,Free to Play;Simulation,Free to Play;Simulation;VR,0,11,7,0,0,20000-50000,0.0,18,0.6111111111111112,11.0,2.4849066497880004,2.9444389791664403,0.0
703760,Chopper: Attack helicopters,2017-09-15,1,gtscom,gtscom,windows;linux,0,Single-player;Steam Achievements;Partial Controller Support;Stats,Action;Casual;Indie;Simulation,Simulation;Action;Indie,16,10,8,0,0,0-20000,0.0,18,0.5555555555555556,10.0,2.3978952727983707,2.9444389791664403,0.0
703940,Ball 2D: Soccer Online,2017-09-08,1,Unusualsoft,Unusualsoft,windows;mac,0,Multi-player;Online Multi-Player;Co-op;Online Co-op;Cross-Platform Multiplayer,Action;Free to Play;Sports,Free to Play;Action;Sports,0,83,29,2,2,50000-100000,0.0,112,0.7410714285714286,83.0,4.430816798843313,4.727387818712341,1.0986122886681098
703950,Just Fishing,2017-12-15,1,Just Fishing LLC,Just Fishing LLC,windows;mac,0,Single-player;Multi-player;Online Multi-Player;Cross-Platform Multiplayer;Steam Achievements;In-App Purchases;Steam Leaderboards,Action;Adventure;Casual;Free to Play;Massively Multiplayer;Simulation;Sports,Free to Play;Simulation;Fishing,46,458,153,14,14,100000-200000,0.0,611,0.7495908346972177,458.0,6.129050210060545,6.416732282512326,2.70805020110221
703980,Star Wars: Imperial Assault - Legends of the Alliance,2017-12-04,1,Fantasy Flight Games,Fantasy Flight Games,windows;mac,0,Single-player;Co-op;Shared/Split Screen;Steam Cloud,Adventure;RPG,Adventure;RPG;Board Game,0,55,20,0,0,20000-50000,0.0,75,0.7333333333333333,54.99999999999999,4.025351690735149,4.330733340286331,0.0
704040,Castle Clicker : Building Tycoon,2017-10-02,1,Autotelic Games LLC,Autotelic Games LLC,windows,0,Single-player;Steam Achievements;Steam Trading Cards;In-App Purchases,Casual;Free to Play;Indie;Simulation;Strategy,Free to Play;Indie;Casual,17,197,123,3,3,50000-100000,0.0,320,0.615625,197.0,5.288267030694535,5.771441123130016,1.3862943611198906
704140,Edge Of Existence,2017-12-15,1,RealFire Interactive,RealFire Interactive,windows,7,Single-player;Multi-player,Action;Casual;Strategy;Early Access,Early Access;Strategy;Action,0,3,3,0,0,0-20000,0.0,6,0.5,3.0,1.3862943611198906,1.9459101490553128,0.0
705210,Cube Racer,2017-10-30,1,Simon Blasen,Simon Blasen,windows;linux,0,Single-player;Multi-player;Online Multi-Player;Local Multi-Player;Cross-Platform Multiplayer;Steam Achievements;Steam Workshop;Partial Controller Support;Steam Cloud;Stats;Steam Leaderboards;Includes level editor,Action;Casual;Indie;Racing,Action;Indie;Casual,19,9,2,0,0,0-20000,0.0,11,0.8181818181818182,9.0,2.302585092994046,2.4849066497880004,0.0
705220,Tactical Monsters Rumble Arena,2018-01-31,1,Camex Games,Camex Games,windows;mac,0,Single-player;Multi-player;Online Multi-Player;In-App Purchases,Adventure;Free to Play;Indie;RPG;Strategy,Free to Play;Strategy;Multiplayer,0,3480,387,229,243,200000-500000,0.0,3867,0.899922420480993,3480.0,8.15507488781144,8.260492856573185,5.438079308923196
705370,The Cursed Tower,2018-02-05,1,Mohsin Rizvi,Mohsin Rizvi,windows;mac;linux,0,Single-player,Action;Adventure;Casual;Free to Play;Indie,Free to Play;Indie;Adventure,0,49,32,0,0,0-20000,0.0,81,0.6049382716049383,49.0,3.912023005428146,4.406719247264253,0.0
705410,World War Party: Game Of Trump,2017-11-04,1,bad monkee,bad monkee,windows;mac,0,Single-player;Multi-player;Online Multi-Player;Local Multi-Player;Co-op;Online Co-op;Local Co-op;Shared/Split Screen;Cross-Platform Multiplayer;Partial Controller Support,Violent;Gore;Action;Indie;Sports;Strategy,Action;Violent;Strategy,0,20,11,0,0,0-20000,0.0,31,0.6451612903225806,20.0,3.044522437723423,3.4657359027997265,0.0
705800,Astroe,2017-09-29,1,Superstruct,Superstruct,windows;linux,0,Multi-player;Online Multi-Player;Online Co-op;Cross-Platform Multiplayer,Action;Indie,Action;Indie,0,5,3,0,0,0-20000,0.0,8,0.625,5.0,1.791759469228055,2.19722457733622,0.0
705810,Wuxing Master(CCG),2018-01-08,0,"Chengdu Touch Times Technology Co., Ltd","Chengdu Touch Times Technology Co., Ltd",windows,0,Online Multi-Player;Steam Trading Cards;In-App Purchases,Free to Play;Indie;Massively Multiplayer;Strategy,Strategy;Free to Play;Massively Multiplayer,0,123,46,437,437,20000-50000,0.0,169,0.727810650887574,123.0,4.820281565605037,5.135798437050262,6.082218910376446
705860,SpaceWalker,2018-01-03,1,TM xR Lab,TM xR Lab,windows,0,Single-player,Casual;Early Access,Early Access;Casual;VR,0,9,3,0,0,0-20000,0.0,12,0.75,9.0,2.302585092994046,2.5649493574615367,0.0
706990,BLOCKPOST,2019-04-25,1,Skullcap Studios,Skullcap Studios,windows,0,Online Multi-Player;In-App Purchases,Action;Free to Play;Indie,Free to Play;FPS;Action,0,2703,1084,0,0,500000-1000000,0.0,3787,0.7137575917612886,2703.0,7.902487437162855,8.239593454305968,0.0
707590,Defense Clicker,2017-10-31,1,Albatros Softworks,Albatros Softworks,windows,0,Single-player;Steam Achievements;Steam Cloud;Steam Leaderboards,Casual;Strategy;Early Access,Early Access;Casual;Strategy,315,58,21,0,0,0-20000,0.0,79,0.7341772151898734,58.0,4.07753744390572,4.382026634673881,0.0
707680,Slapshot,2019-03-08,1,Glacier Labs,Glacier Labs,windows;mac,0,Multi-player;Online Multi-Player,Free to Play;Indie;Sports,Free to Play;Sports;Indie,0,517,138,17,19,100000-200000,0.0,655,0.7893129770992366,517.0,6.249975242259483,6.486160788944089,2.8903717578961645
708100,A Boy and His Beard,2018-02-09,1,Pixel Island,Pixel Island,windows,0,Single-player;Partial Controller Support,Action;Casual;Free to Play;Indie,Free to Play;Action;Indie,0,36,15,0,0,0-20000,0.0,51,0.7058823529411765,36.0,3.610917912644224,3.951243718581428,0.0
708340,Shark Simulator,2017-11-22,1,Aerilon Studios,Aerilon Studios,windows,0,Single-player;Steam Achievements;Full controller support,Action;Casual;Indie;Simulation,Action;Indie;Simulation,17,108,28,300,300,20000-50000,0.0,136,0.7941176470588235,108.0,4.691347882229144,4.919980925828125,5.707110264748875
708680,Octopus Bar,2017-09-22,1,Thomas Meduri,VRNOVO,windows,0,Single-player;Steam Achievements,Action;Adventure;Casual;Free to Play;Indie;Early Access,Early Access;Free to Play;Indie,4,54,3,0,0,20000-50000,0.0,57,0.9473684210526316,54.0,4.007333185232471,4.060443010546419,0.0
